,movie_cnt,movie_title,age,reviews,sent_number
228544,941번,The Spiderwick Chronicles,8,Sword Fights people getting hit by cars an evil ogre threatening someones family kidnapping a character gets a bloody injury on their knee which requires medical attention that they dont have but it miraculously turns out better  Otherwise good fantasy movie for 9 and 10 yearolds which positive messages,2
228545,941번,The Spiderwick Chronicles,8,I loved this movie when I watched it as a kid it has some heavy fantasy themes and some creepy undertones  Some parts of the movie could be distressing for younger viewers ex  Bloody bites and scratches fighting off comical goblins with knives and tomato soup ect  But most intense things that do happen are kind of ridiculous  Things  do take a dark turn at the end though with the main character having to make peace with the death of his father by stabbing a monster that has taken on the form of his father in order to make him let his guard down  Overall I think The Spiderwick Chronicles is a great movie for older audiences or more mature kids,6
228546,941번,The Spiderwick Chronicles,8,The violence is honestly not a problem  Its all just animated stuff and any kid above 10 can take it,2
228547,941번,The Spiderwick Chronicles,8,I just went back and watched this movie Im 15 now but back when I first watched it age 7 it was amazing and introduced me to the Fae and Faeries  I think its very cool that there is a movie about the Fae  It even includes tons of facts about them  Now for the kids as long as your not coddling them then it should be fine,4
228548,941번,The Spiderwick Chronicles,8,Look first up the rumor about the dad getting stabbed in the chest was not true but I wont deny he got stabbed in the hand  Now comes the blood there was barely any blood in it except wounds similar to the ones that kids get every week by playing outside  Of course if you plan on letting a kid younger that 9 watch then make sure hell be able to handle it there is a a little bit of fear the goblins are trying to break the circle and the twin is taken away getting pulled by the legs if you watch the full movie kids will get the idea that its never too late to make things right Jared Grace was rude to his mother but in the end apologized  That also when people seem like they are lying they are right so not to judge or jump to conclusions Jared discovered the world and no one believed him which put his family in potential danger  It also gives the trust your gut message because while the decisions he made could have involved pain and scariness and a lot of risk his gut said he was right and he was,5
228549,941번,The Spiderwick Chronicles,8,pretty violent  my sister ran out of the house screaming because of the blood and screaming when they got scratched,2
228550,941번,The Spiderwick Chronicles,8,There is a giant goblin and he would definitely scare little kids he is in a lot of scenes and they have a big fight and he stabs the goblin,1
229901,1031번,Tinker Bell and the Secret of the Wings,7,This movie isnt as good as Japanese Futa,1
229902,1031번,Tinker Bell and the Secret of the Wings,7,This film first caught my eye when I was watching the preview of the movie on the 2012 Diamond Edition DVD of Cinderella 1950 at my friends cabin  I saw this magical film for the first time in 2020 and loved it This fourth installment is about Tinker Bell meeting her fraternal twin sister Periwinkle even though they cant meet each other because the Winter Woods is too cold for warm fairies and the warmer seasons of Pixie Hollow are too hot for winter fairies  Preschoolers could be in suspense when Queen Clarion says that if the freeze spreads around Pixie Hollow Life there would change forever and no fairy would ever fly again  Anyway I love this movie Its basically Frozen with fairies instead of humans released a year earlier Secret Of The Wings was released in 2012 and Frozen was released in 2013 This film is one of the best ones Ive seen of all time theres no scary moments at all so little kids wont complain,6
229903,1031번,Tinker Bell and the Secret of the Wings,7,This movie is appropiate for all ages,1
229904,1031번,Tinker Bell and the Secret of the Wings,7,You grow out by three years old Ive seen that in younger kids,1
229905,1031번,Tinker Bell and the Secret of the Wings,7,It is a very good movie about sisters  Any kid can watch it  No scary parts AT ALL and I am very sensitive It got kind of boring after watching it seven times though  I am more into watching Planes and PlanesFire and Rescue,5
229906,1031번,Tinker Bell and the Secret of the Wings,7,This installment in the benign Tinker Bell movie series shows off some serious Disneystar talent as the McClain sisters sing a new song  The reason for the 6 and up rating is only because the storyline is much more indepth than the others so a better attention span is needed to fully grasp this movie,2
229907,1031번,Tinker Bell and the Secret of the Wings,7,This movie is better for younger kids   It wasnt very interesting for a 10 year old  The Winterland is very pretty  It teaches one not to give up and to have persistence  It also show that somebody can make a mistake and fix it,5
229908,1031번,Tinker Bell and the Secret of the Wings,7,Hi I am M9PIXARs friend,1
229909,1031번,Tinker Bell and the Secret of the Wings,7,I am 7 years old and when I saw this movie I really liked it because it shows that family should be together and that sometimes you half to follow your dreams,1
231253,1053번,Toy Story 3,6,The funniest jokes out of all three Toy Story movies Greatest quality animation out of all threebest scripts out of all threeect PERFECT PERFECT PERFECT,4
231254,1053번,Toy Story 3,6,Even though this is my least favorite in the Toy Story franchise this one is still 5star worthy  It is hilarious  The reason I rated this on for 2 or older is because anyone of any age should watch this  If your child cant handle the scary scenes just cover their eyes so they can enjoy the rest of the movie  Overall great movie,5
231255,1053번,Toy Story 3,6,This was an absolutely amazing movie with lots of connections to the real world and very inspiring  However its also pretty scary and sad and some younger viewers might find it hard to understand hidden meanings beneath the character developments  All in all great movie but not for everyone,3
231256,1053번,Toy Story 3,6,Some moments of gambling one very scary scene where a baby twists its head around graphically The most scariest toy story yet Should be a PG,3
231257,1053번,Toy Story 3,6,Third Toy Story is the best but the most intense,1
231258,1053번,Toy Story 3,6,For ages 5 and up,1
231259,1053번,Toy Story 3,6,It touched my heart  Best toy story movie ever made I feel any age is the right age for this  There is comedy thats age appropriate and even my dad loved the film  I even have the it on DVD  The only thing you may consider inappropriate is romance between Buzz light year and Jessie and ken in one scene is in nothing but his underwear,6
231260,1053번,Toy Story 3,6,This movie rocks There are a lot of funny moments and colorful animation If you want to see some of the best stuff in movie history than this is the movie for you,3
231261,1053번,Toy Story 3,6,This is a really good movie  It is also a good family movie  I love toy story  Ther isnt anything bad in it that kids shouldnt see,4
231527,1054번,Toy Story 4,8,Its about demons taking over toys  Its anti jesus,2
231528,1054번,Toy Story 4,8,its a good movie but   THEY BETTER MAKE TOY STORY 5 WHERE WOODY AND BO PEEP GO LIVE WITH BONNIE AND DUKE CA BOOM GETS TO BE WITH HIS OWNER AND DUCKY AND BUNNY GET TO CONKER THE WORLD,2
231529,1054번,Toy Story 4,8,this is a good movie though the only bad thing about is that creepy ventriloqist dummy he creeps me out,1
231530,1054번,Toy Story 4,8,Some people are saying that the dummies are creepy but I love old time creepy stuff please dont judge me  The movie is good but might scare some people  Read the other reviews,3
231531,1054번,Toy Story 4,8,Its okay but I like how number 3 ends  It also is scary  Who would put slappy in a small kids movie,4
231532,1054번,Toy Story 4,8,The movie ended with the toys separating which is unacceptable   I have watched all the movies as a kid to now and that just should not have happened  Im an beyond irrated that this decision was made  If there is ever a toy story 5 it better be all the toys meeting up AND STAYING TOGETHER  Thank you,5
231533,1054번,Toy Story 4,8,The movie is heartwarming and I love it  Forky is consistent saying he is trash and wants to go to a garbage dump which could be portrayed as suicidal  Forky ends up staying and is SOOOOOOOOOOOOOO funny Bo Peep is strong and the movie is funny Gabby Gabby ends up being really really sweet the dummies arent THAT scary  I apoligize for the review I first wrote This movie is INCREDIBLE,4
231534,1054번,Toy Story 4,8,Oh my mercy,1
231535,1054번,Toy Story 4,8,,1
231788,1063번,Trolls,8,This movie was fine a little bit of pretty OK humor but what really gets me is the MARKETING Its gone a little a LOT overboard,2
231789,1063번,Trolls,8,Too much sugarcoated scenes but violence lined within the scenes  Good for little kids But boring for older ones,2
231790,1063번,Trolls,8,Personally I think that this movie was a hit  Point dreamworks The main character Poppy is a strong passionate motivated character Now Ive read a lot of other comments about how Bridget and King Gristle make quote on quote Sexual Comments towards each other  But the thing is that dreamworks knew that  there would be multiple parents that would be dragged into the theaters as the price of their young childs happiness So of course they are going to add something  like that into the movie I mean yes there are jokes like that in this movie but they are so stupid that they just fly over little kids head And as for the poses Bridget makes being sexual  I just want to make the point clear that they were trying to make the characters do funny things because its not like youre 5 year old is going to walk up to you the day after and ask Mommy why was that character making sexual poses towards the other,5
231791,1063번,Trolls,8,I think this movie is one of the most kid friendly things Ive ever seen and I mean this in a bad way because some things kind of have to be inappropriate but not to much in order to make kids laugh  And these songs just keep going and I hate them so much  The end of the movie is just so stupid  All the trolls do at the end is make the Bergens happy instead of putting them under arrest for almost eating all of the annoying trolls  I know that a lot of people like this movie but I hate it and I do not recommend it,5
231792,1063번,Trolls,8,I think that some parents should explain to their child what is real and what is not real before going to see a kids movie So i really think that the parents should stop complaining about their child being so scared,1
231793,1063번,Trolls,8,I was surprised to see that someone had rated it 18  I mean the trolls world is colorful and the scenes are very creative  I think it would appeal to a little kid  Yes the bergen  eating trolls stuff can be a bit scary to a younger kid but its not really that scary  My friends little sister watched it and loved it  I wouldnt show it too the sensitive child though  There are fun lighthearted songs and catchy tunes  It also gives great messages  Like why you should stay on the bright side  And that you shouldnt pretend to be someone else Just to get somebodys attention like Bridget did   The only thing I didnt really like about this movie was how rude branch was to Poppy  After she finished singing he threw her guitar into a fire  But in the very ending they become pals  Branch also said mean things to poppy but I think kids would know not too repeat what he said  Other than that the movie is a fast paced fun loving musical  thats colorful and cute,15
231794,1063번,Trolls,8,This movie has great songs funny moments that would make kid teen or adult laugh   I dont get the too much violents thing everyone is talking about but its wrong  the movie it funny and makes you want to get up and dance to the song,2
231795,1063번,Trolls,8,this is a good family movie ,1
231796,1063번,Trolls,8,TROLLS is a energetic and exuberant adventure,1
231797,1063번,Trolls,8,its bad i mean why so bland i cant believe how bland the story is so is another bad dream works movie so you know what to expect,1
232713,1090번,Upside-Down Magic,8,The movie added shadow magic that is so creepy  Norys best friend uses shadow magic to cheat on a  test  They unnecessarily had romance between Nory and Andres  Pepper was super mean and snooty  If you are sensitive to evil characters you might not like this movie,5
232714,1090번,Upside-Down Magic,8,I havent read the books but Im pretty sure that based on some of the reviews they were better  This movie seems so much like Harry Potter  The magic school and the different groups in Harry Potter they are called different Houses and in Upside Down Magic they are pretty much the same exact thing  Dont bother with this movie  I gave it two stars because I liked the singing teacher,5
232715,1090번,Upside-Down Magic,8,This movie was a waste of my time  Good gracious Ill never get that 5760 seconds back into my life  I was never down for watching this but ended up watching to see if it got any betterto be frank it didnt  Best part of this movie is that there are no laugh tracks if there was I may have just passed out  Tons of horrible humor and cringe  At one point she said Thats cool as heck I will never recover from that,7
232716,1090번,Upside-Down Magic,8,the movie is great because a girl is very confedeint  The headmaster isnt very nice tho  It was scary for a little but if it didnt have that it would be sappy,3
232717,1090번,Upside-Down Magic,8,I have never read the book but I realize everyone comments mentions how its nothing similar  Nory in the movie is just trying everything to fit in and the whole movie is about that making it dumb  All the the other characters seem to be just thrown in there  Norys best friend the hoy Black magic Its all just thrown in there and has no point in the movie whatsoever  And that girl that introduced that magic stuff to both best friend was stupid  Like what does she have to do with it  So please do not waste ur time watching it,10
232718,1090번,Upside-Down Magic,8,I think its the best,1
232719,1090번,Upside-Down Magic,8,This movie is a straight ripoff of avatar the last air bender or the legend of Korra this really offended as avatar is one of the best shows to ever exist Rios off the fireearthairand water thing just makes me mad,1
232720,1090번,Upside-Down Magic,8,The first part was great It was pretty different from the book though    But it was still fun to see all the magic and characters  The teachers are kind of mean but overall it was great Until Reina got possessed by shadow magic and became a freaky looking shadow monster I went into another room when this happened  I was in the other room plugging my ears when I heard my sister crying  All of a sudden my mom yelled Get in here and turn the TV off right now When I came in to turn the TV off I saw a huge dementor looking thing terrorizing kids on the screen  I am 10 and it scared me to tears  Not the Disney movie I want to see and not the Disney I knew,11
232721,1090번,Upside-Down Magic,8,The move isnt at all like the books  In the books Reina isnt a character flickers turn stuff invisible Pepper in an upsidedown fuzzie Elliot is friends with Nory and also freezes things instead of making smoke Sage students dont live at Sage they live in their own house in the town of Dunwinddle for example Nory moved to her aunts house so she could go to Sage Academy Sage isnt some closedoff school in the middle of a forest its in the town of Dunwinddle Pepper is nicer shes also shy in the books shadow magic doent exist they added a introsoundtrack to the movie and thats all the things the move changed and made worse  I wouldt bother watching the movie  Oh and in the videos on Disney Channels Youtube channel they NEVER ONCE credit  the makers of the books,4
232722,1090번,Upside-Down Magic,8,I love the movie  so do my friends  I recognized all the actors and the movie is a little bit scary at the end but thats 1 reason why its fun  whatch on disney now youtube tv ect,4
233706,1120번,We Can Be Heroes,6,the movie was a  2 hour garbage about some girl trying to save heros and is a bad movieSo in the first few frames of this movie you  see a marvel ripoff where a guy gets 2 swords flying toward him like thor and heros look like iron man and  mt lady from my hero academia Theres even a character named all power who is a ripoff of all might from my hero academia   In the next frames you see a girl being bullied  by a 5 year old becuase she doesnt have powers though she wants to be a superhero  which is an obvuis ripoff to my hero academia then they go  in a ugly base which has the students of ua high school just tweeked by there gender  a girl named guppy has a power of fire and ice and obvuis ripoff of shoto todoroki  and then theres a guy with a power to  get whichever power he wants which would be a ripoff of yayororuz and bakugo from my hero academia another girl who can sing is a ripoff of two charactersuraraka and jiro  a kid who bends his neck is a ripoff of a guy named sero Another kid who is slo mo but is seen digestig an exxesive amount of food is a ripoff of a guy named rikido the start of the movie is basically avengers and a 2hour waste movie  The movie and the ending made no sense and the spaceships were balls of foams with strings on  as if not frustrating enough the ending is just a kid discovering  the aliens were nice and THE END THE WORST MOVIE IN THE PLANET netflix gave robert rodriquez 2 hours to make a movie and 100 dollars I want to point out robert rodriquez is a good filmmaker its just this movie that should be erased from existence,9
233707,1120번,We Can Be Heroes,6,Pretty disappointing   if you havent see the for I guess you can sit down and enjoy it,1
233708,1120번,We Can Be Heroes,6,Its okay I mean I hated it but my little sister seemed to love it I think its really predictable but my sis loves it basically Im saying if your older you wont like it as much as your children,1
233709,1120번,We Can Be Heroes,6,It sucked  No point   At first when I started watching with my brother it seemed like a normal movie  But then when she was taken from her school to the heroics lab    The CGI sucked  Personally I dont watch movies where kids get tortured where at the end they find out they were only being tested  DONT WASTE 2 HOURS WATCHING,7
233710,1120번,We Can Be Heroes,6,watch with family members this would be the best movie for movie night ,2
233711,1120번,We Can Be Heroes,6,I LOVED ITI LOVED ITI LOVED ITI LOVED ITI LOVED ITI LOVED IT It has many good voices and infuces,1
233712,1120번,We Can Be Heroes,6,Cool movie with positive messages all the way through  Its actionpacked and never bores you  It has a good plot and no big disappointments  Violence is very small and wouldnt scare most kids  Though the acting was lacking at times like when the girl starts singing its almost laughable just so ridiculous  Also there is some consumerism as some characters always use iPads apple stuff,6
233713,1120번,We Can Be Heroes,6,Dont watch horrible worse then my sisters nursery rhymes CGI horrible acting sucks and it was so boring I didnt watch the full movie I watched a YouTube review and the plot is horrible this is not some kid version of the avengers it mickey mouse and his friends as superheros and horrible powers dont watch the jokes are so cringey and cheesy,1
233714,1120번,We Can Be Heroes,6,Fine to watch on a family night wont scare kids,1
233715,1120번,We Can Be Heroes,6,I really liked it  and it was amazing,1
234219,1151번,Willy Wonka and the Chocolate Factory,8,This movies great  I feel like this movie is more accurate with the book than the new one  Its a very cute movie with some very interesting scenes  It can be kind of scary times for younger kids but overall its a sweet family movie  Definitely consider this for Friday night,5
234220,1151번,Willy Wonka and the Chocolate Factory,8,This movie is better than its successor Charlie and the Chocolate Factory  It shows good messages because they sing songs about what you should and should not do  My little brother likes to watch this movie and he was not frightened by the scary images  I used to watch this movie with my cousins every time they came over for Christmas,4
234221,1151번,Willy Wonka and the Chocolate Factory,8,This is a great movie overall  I love the book and the movie but one thing for parents  It only contains one scary scene but other than that great movie,3
234222,1151번,Willy Wonka and the Chocolate Factory,8,its not bad my 4 year old sister saw this and she was calm she did not say she was scared and besides its telling us kids to be honest not lie,1
234223,1151번,Willy Wonka and the Chocolate Factory,8,1971 Willy Wonka was great I prefer the 1971 version over the 2005 one  Any parentkid that says 1971 WONKA HAS BAD BAD BOTE SCENE11 1 STERS EITENPLUS are just too much of a fing py  I love to reenact the boat scene sometimes,5
234224,1151번,Willy Wonka and the Chocolate Factory,8,I was shocked to see this movie was G  G ratings are for pure family movies  This was not pure  Kids are almost killed their is a disturbing scene where the group rides a boat down a tunnel with scary imagery flashing on the walls Willy Wonka is just creepy and more  It was also weird  I liked the Tim Burton version but this was just bad,5
234225,1151번,Willy Wonka and the Chocolate Factory,8,I loved this movie so much it is my childhood  This is darker though than I remember I mean the boat ride a kids film A girl almost explodes and a girl falls into a furnace  There probably is nothing your kids wont understand like I did but Willy Wonka knew what he was doing where was Agusuts Gloops seat in the boat  I think 7 and up can watch,5
234226,1151번,Willy Wonka and the Chocolate Factory,8,Good movie I watched this when I was seven and did not have any nightmares the night after it  However a couple of scary parts such as loud music and dark scenes but aside from that no violence and fun movie to watch as a family and do not worry it will not give your children nightmares from the scary parts,2
234227,1151번,Willy Wonka and the Chocolate Factory,8,Willy Wonka is a family classic its colorful creative whimsical and funny  The songs are amazing the plot is entertaining the characters are full of variety the backgrounds are a pleasure to behold it is just an incredible movie Even Charlie Bucket is a positive role model  It has good message about caring  An only bad role is Veruca Salt because she is a rich girl who wants everything and being spoiled but nothing an issue  These kids doing stuff who was going into a bad game show  Gene Wilders Willy Wonka is way better than Johnny Depps because hes more like a stranger than Genes  Well I like Charlie and the Chocolate Factory as well  Yes it is based on Roald Dahls classic book  When I was a fifth grader my teacher let do Violet Beauregard assignment and amp me and my classmates can plot it  Yes she becomes blue and fat  I really wish there was a school play and I watched several videos  The only iffy things about the movie are The implications of Grampa Joe doing tobacco Wonkas dark humor especially regarding what will happen to the children after they break the rules Charlie and Grandpa Joe drinks soap And of course the deranged boat ride  We all remember that and what was going on but for those who do not well Wonka takes everyone on a boat ride a calm quiet Wonkastyle boat ride   which soon enters a dark tunnel which shows images of a worm entering a guys mouth a chicken getting its head chopped off something gross involving a bug or lizard and I dont think I wanna find out what it is and also Wonka starts singing and he sounds progressively more psychotic as the song goes on and by the end he is screaming the lyrics as most of the guests on the boat are terrified  Ok well that went insane very quickly  Though never scared me but these characters especially casts get scared  Nothing sexy stuff but when you look for inflammation like Violet then you may find it inappropriate by Deviantart users because they looked thicc and very fat  I really liked to see the candy garden and there is filled with candy  But aside from those aspects overall a wonderful family film I recommended for ages 7,20
234228,1151번,Willy Wonka and the Chocolate Factory,8,Its really nice but there are some scary scenes,1
235122,1194번,Zombies 2,8,This movie is the best Awesome songs and a great plot YOU REALLY SHOULD WATCH,3
235123,1194번,Zombies 2,8,This movie is a masterpiece The actors are absolutely brilliant  Meg donnelly has definitely improved her acting to be one of the best on the film too Milo manheim was as good as ever  All the actors from zombies 1 were as amazing as ever  The new actors were absolutely fantastic Chandler kinney as willa had the seriousness and sarcasm  Pearce Joza as wyatt had the seriousness and the comedy  Ariel Martin Aka Baby Ariel had the comedy and the adorableness The plot was amazing  I dont know why people are saying it was rushed and they didnt know what was going on  I understood all of it  They were probably just on their phones not paying attention  The characters even had character development from the first film The songs are much better too I have had them in my haed ever since it came out The dances are amazing too  There is one kiss ate the end between zed and addison but you cant really see it  zed kinda covered addisons face with his heads so it wasnt explicit or any thing  There was no sexualised dancing or movements like there was in descendants 3  It was still a bit cheesy but its from Disney channel what do you expect The breaking of the fourth wall was a bit weird but if you look past that it is amazing It might be a bit scary for 4 and below ages when the werewolves wolf out their eyes light up and they bare their fangs and claws but it depends on the child  There are no bad role models either so if your child looks up the actors in interviews and YouTube in general they will see amazing young people that are kind funny and good people  Overall film is epic and I definitely recommend it to you,24
235124,1194번,Zombies 2,8,I love this movie I liked this first movie a lot but I think this is even better  The songs are really catchy and I like them  There is some mildly freighting scenes but I really like the plot You will want to watch the first one first or else it wont make much sense  The effort put in to the speech songs and scenery are amazing  A mustwatch for me,7
235125,1194번,Zombies 2,8,Zombies 2 is a pretty lukewarm movie  Its not awful but the acting is just not my favorite and the plot is kind of all over the place  Also theres so many things about this movie that dont make sense like if the mayor reinstated all monster segregation laws then why were the zombies and werewolves still at school,3
235126,1194번,Zombies 2,8,It has quality acting and I loved it  It has a few songs that are really catchy and it has a clever layout and ideas  I LOVED when Addison thinks shes a werewolf but she isnt and in the end her hair glows in her sleep so it implies that she really is a werewolf and in the background its a full moon  I think that the necklace only worked in the moonlight  Very good film and even some parents will enjoy it  All kids should see it but I think mostly 9 year olds like it more,6
235127,1194번,Zombies 2,8,this is my favorite one so far i know there is only 2 i think its cool how Addison is so accepting of all creatures a definite stuck at home watch need,1
235128,1194번,Zombies 2,8,These people needs to learn the definition of zombies  They are dead eating humans that eat other humans not nice zombies  Also there isnt a bracelet to control zombies  Thats so dumb,4
235129,1194번,Zombies 2,8,Zombies 2  the film is amazing  I loved the dancing and the songs they were really good and I cant decide which song is my favourite Flesh and Bone We own the night or The call to the  wild I especially love the wolves and also Addisonwho wants to find where she  belongs its a mystery,3
235130,1194번,Zombies 2,8,I think it is a great movies for kids  Some parts may be a little scary for younger kids,2
235131,1194번,Zombies 2,8,it is better than zombies but i hate that addison just goes with the wolves when shes not one also zed steals addisons necklace bucky is offensive he treats zombies horibly and everyone is scared of werewolves,1
235335,1196번,Zootopia,7,Zootopia is a a awesome disney movie for families it has just about everything you would want in a animated movie mystery action great charecters and it has a great plot  I would really recommend watching this movie,1
235336,1196번,Zootopia,7,Wonderful film Judys personality is a WONDERFUL role model  Interesting and humorous Judys right try your best,4
235337,1196번,Zootopia,7,This moving story tells you about how we should be open to all races and I totally agree  Amazing,2
235338,1196번,Zootopia,7,A classic underdog story Judy a bunny in a world full of animals wants to become a police officer but she instead is a meter maid  After she is told to resign she instead takes on a missing persons case and after solving it she is seen as a hero  There are some sex jokes and there are even a  few references to Breaking Bad but no one under 12 would even notice them,3
235339,1196번,Zootopia,7,From the creators of Frozen and Big Hero 6 comes an allnew original story that brings us laughs love and adventure in this new original film  Judy Hopps is a young bunny with the dream of becoming a police officer despite constant reminders that a bunny cop is a crazy idea  Her wish is granted when she is dubbed the very first rabbit police officer and heads off to Zootopia a multimammal paradise where predator and prey seemingly live in peace and harmony  With the weight of a new case on her shoulders Judy must race against time to solve the mystery and prove that she is more than your average dumb bunny  However in the midst of a shifty fox named Nick her job is about to get a whole lot harder  Disney has brought us a remarkable production that defies stereotypes embraces friendship and shows us the true outcome of perseverance  And after all whats not to like The animation is beautiful the voice cast is spot on and the script is brilliant  Judy Hopps is far from your average dumb bunny  Shes clever witty determined and encouraging  Nick Wilde starts out as a shifty scam artist fox but with the help of Judy he learns the error of his ways and looks past his own stereotypes while assisting her  While this movie has numerous positive messages and role models it has a fair amount of peril and language  SPOILER ALERTS Predators go savage and chase Judy and Nick  There is a jumpscare when a tiger jumps from out of the darkness in its cage  Early in the movie 9yearold Judy is pushed and clawed across the face by a bully fox and later in the movie Nick has a flashback to when he was bullied by other animals  Theres an explosion a train crash and falling from heights  Mr  Big threatens to ice Nick and Judy or drown them in icy water but he changes his mind at the last minute  In one scene it appears that Nick has turned savage and he bites Judy  Aside from all of the violence there is frequent namecalling with insults such as jerk stupid dumb loser and at least three uses of oh my God  At one point it seems as though someone has said hell but they really didnt  The only sex is an animal naturalist club where mammals meet together without clothes its extremely awkward for Judy but audience members probably wont be rattled  Amidst all of this theres a good amount of humor in the movie  Some references such as the DMV or The Godfather probably wont be as obvious to the kids but theres still plenty of laughs in there for young viewers too  There are also great messages about teamwork friendship perseverance antibullying following your dreams and looking beyond stereotypes  All in all this is probably one of 2016s greatest films quite honestly being the 24highestgrossing film of all time and it is definitely worth seeing,25
235340,1196번,Zootopia,7,Good to watch once,1
235341,1196번,Zootopia,7,At first before I saw this I thought it would be a lame animated kiddie movie but in the end it was pretty cute  It has great messages for kids like not to give up  The trailer might turn you off from seeing the movie because it doesnt really show what the movie is about but any little kids will probably enjoy  There is one or two dark scenes where animals are locked in cages that kids who get scared easily might not like  This is a great movie to watch as a family with younger kids,5
235342,1196번,Zootopia,7,Im ticked at these parent reviews  Our 10 yearold couldnt sleep at night  What Your child was scared at a playful acting scene between two characters acting to fight I dont know what kids these days fantasize about but Jesus only knows  This movie is phenomenal best animated movie in history   It shows you that the blacks shouldnt be against whites or vice versa  Were all in this together as America  If youre gonna get aggressive to be aggressive the cops are coming  This is a great movie with all the anticop BLM bullcrap going on  Great message adorable characters,11
235343,1196번,Zootopia,7,Honestly this movie is very good  I thought it was MUCH better than The Secret Life of Pets  Well at least older kids my age might think so  Take your kids to see Secret Life of Pets because for a kid movie this movie is pretty mature  I am nine years old and thought this movie was VERY scary  The animals go savage and act like theyre drunk  Theres a scary black jaguar part when he goes crazy and a animal almost purposely drowns the main characters in cold water BUTTTTT on the good side this movie has really good messages and awesome likeable role models  So before letting your preschoolers see this movie think about my reveiw  But if your a parent of  a preschooler than I recommend you watch this,10
235431,1196번,Zootopia,8,Zootopia was a very good movie  It was funny beautiful and heartwarming  But dont be fooled Adults can enjoy this movie just as much as kids can  Theres even a notsosubtle Breaking Bad reference  This movie deals with subjects such as bullying and racism A big part of the plot revolves around making predators look bad and making people treat them differently  Some animals go savage and there is some jumpscare scenes with these savage animals  Overall this movie promotes friendship and equality,7
235432,1196번,Zootopia,8,There are some good and funny moments and some bad and scary moments  But what really freaked me out was the Savage animal part with the panther and the otter  Seriously I was really scared  I had trouble sleeping  There was no hint of the violence in the trailer  But the rest was awesome and funny,6
235433,1196번,Zootopia,8,I went to the theater with my 8yearold brother and he was really scared because of the violence  I dont think 9yearolds can handle too much violence but 10yearolds yeah  They have the ESRB rating E10 which is similar to PG with mild violence  So it is suitable for those 10 and up  There could be some good messages there,5
235434,1196번,Zootopia,8,It is an awesome movie I saw it just a couple of days ago,2
235435,1196번,Zootopia,8,Note Spoiler,1
235436,1196번,Zootopia,8,Took my 6 yr old girls to this and I really wish I would have checked this website before hand because it was too scary for my sensitive girls   They were frightened most of the movie and cried a little too   The movie is fast paced and its about 90 scary parts   There wasnt enough light hearted or sweet or funny parts to balance out the scary   Over all it was a good movie with lots of great messages especially for what is going socially right now and the spectacle that this election has turned out to be     Its just not appropriate  for anyone under 8 or 9,6
235437,1196번,Zootopia,8,Before I saw it I thought that it wouldnt be great but I was wrong  There are great role models but there are some sort of intense chase scenes and towards the end Judy gets a cut that I had to look away from  although Im a  hemophobe   Overall it has good characters good lessons and awesome music,2
235438,1196번,Zootopia,8,This movie was amazing I want to be a director when I grow up and Im also type 1 diabetic if you dont know what that is PLEASE look it up so Judy inspired me a lot I loved the messages of prejudice and anyone can be anything  However there are a couple uses of darn one use of Oh My God and a couple uses of heck me and my family werent offended but other families might be  Also there were some families with toddlers and preschoolers who came to the theater  I didnt think they shouldve came because there were a couple scenes of savage animals going crazy  cough cough not rating Frozen G cough cough I was comfortable but there was one scene where the whole theater jumped out of their seats but I noticed at least 5 little kids leaving the theater early and 1 kid who made it to the end was crying and screaming Mama Papa in the parking lot  Dont send your little kids to this movie  Any kids who are 9 and older maybe mature 8 year olds teenagers and adults should go to this movie Me and my mom are planning on going to see it again and preordering it on Apple TV,12
235439,1196번,Zootopia,8,I saw Zootopia in the movie theater and the kids there were TERRIFIED  There was a scary for them jump scare in a scary setting  Also there was a lot of adult references but they would probably go over your kids head,3
235440,1196번,Zootopia,8,I saw it at the drivein  My brother totally SCREAMED HIS HEAD OFF and we had to leave early,3
235441,1196번,Zootopia,7,This is an excellent movie for older kids  There are references to drugs and Breaking Bad a tv show for adults,2
235442,1196번,Zootopia,7,Everything was great about this,1
235443,1196번,Zootopia,7,Ok so I suppose you may think Gazelle may dress a LITTLE skimpily but cmon it wasnt really revealing and kids probably wont think much of it  As for the scene where the animals are doing yoga sure they arent wearing anything but theyre ANIMALS for goodness sake   Most kids in the theatre just found it funny  The trailers are kind of misleading I suppose but the movie isnt too violent  Younger children and sensitive older children may be frightened by scenes such as SPOILER when Judy and Nick are chased by the panther but that isnt too scary to cause nightmares  There are also great messages like you can be what you want and it also encourages your children to fight stereotypes and prejudice  It also has many funny parts and the story is quite interesting and engaging  Although there are several frightening bits it is mostly light hearted humour  Overall a great movie for teens and older children about 10 and up as they are probably this movies target audience and also for adults I guess younger children about 7 to 10 may not get some parts but they should still enjoy the movie,9
235444,1196번,Zootopia,7,That was THE BEST movie EVER,1
235445,1196번,Zootopia,7,Zootopia is one of the best disney movies yet  it has great role models and good messages  You should really watch this one its one of the best,3
